Stock Country,stock_code,run_year,brood_year,age,Mat Rate,Marine Survival
US,GAD,1989,1986,3,0.1101,0.008944625
US,GAD,1988,1986,2,0.0126,0.016019537
US,GAD,1992,1987,5,1,0.000238795
US,GAD,1991,1987,4,0.8891,0.005753739
US,GAD,1990,1987,3,0.1646,0.014983602
US,GAD,1989,1987,2,0.0534,0.029096158
US,GAD,1993,1988,5,1,5.72679E-05
US,GAD,1992,1988,4,0.6606,0.000842033
US,GAD,1991,1988,3,0.1516,0.001843251
US,GAD,1990,1988,2,0.0381,0.003506447
US,GAD,1994,1989,5,1,0
US,GAD,1993,1989,4,1,0.000561988
US,GAD,1992,1989,3,0.0259,0.00119466
US,GAD,1991,1989,2,0.0284,0.002240983
US,GAD,1995,1990,5,1,1.63474E-05
US,GAD,1994,1990,4,0.4733,3.91347E-05
US,GAD,1993,1990,3,0.112,0.000169418
US,GAD,1992,1990,2,0.0285,0.000378467
US,GAD,1996,1991,5,1,0
US,GAD,1995,1991,4,1,0.000344169
US,GAD,1994,1991,3,0.165,0.000639819
US,GAD,1993,1991,2,0.0473,0.00129823
US,GAD,1997,1992,5,1,7.49105E-05
US,GAD,1996,1992,4,0.8598,0.001086436
US,GAD,1995,1992,3,0.1793,0.002382249
US,GAD,1994,1992,2,0.0358,0.004163817
US,GAD,1998,1993,5,1,0.000234091
US,GAD,1997,1993,4,0.7761,0.002094738
US,GAD,1996,1993,3,0.1782,0.004318382
US,GAD,1995,1993,2,0.036,0.008026694
US,GAD,1999,1994,5,1,3.40017E-05
US,GAD,1998,1994,4,0.8513,0.000335602
US,GAD,1997,1994,3,0.3333,0.000772767
US,GAD,1996,1994,2,0.0333,0.00139363
US,GAD,2000,1995,5,1,5.23027E-05
US,GAD,1999,1995,4,0.8422,0.000536103
US,GAD,1998,1995,3,0.4015,0.001350531
US,GAD,1997,1995,2,0.0366,0.00252454
US,GAD,2001,1996,5,1,6.66299E-05
US,GAD,2000,1996,4,0.9509,0.003736748
US,GAD,1999,1996,3,0.3907,0.010727863
US,GAD,1998,1996,2,0.093,0.02150547
US,GAD,2002,1997,5,1,0.000105002
US,GAD,2001,1997,4,0.6709,0.000821251
US,GAD,2000,1997,3,0.3141,0.001856974
US,GAD,1999,1997,2,0.0119,0.003274726
US,GAD,2003,1998,5,1,0.00022142
US,GAD,2002,1998,4,0.878,0.003740978
US,GAD,2001,1998,3,0.3319,0.009807984
US,GAD,2000,1998,2,0.0464,0.018062016
US,GAD,2004,1999,5,1,0.000172323
US,GAD,2003,1999,4,0.9088,0.003822301
US,GAD,2002,1999,3,0.2067,0.007790525
US,GAD,2001,1999,2,0.0252,0.013990304
US,GAD,2005,2000,5,1,0.000306129
US,GAD,2004,2000,4,0.8252,0.003964595
US,GAD,2003,2000,3,0.2136,0.007594223
US,GAD,2002,2000,2,0.0201,0.013305087
US,GAD,2006,2001,5,1,0.000121911
US,GAD,2005,2001,4,0.9045,0.00313442
US,GAD,2004,2001,3,0.3387,0.007958184
US,GAD,2003,2001,2,0.0249,0.014094841
US,GAD,2007,2002,5,1,4.82029E-05
US,GAD,2006,2002,4,0.9682,0.003351771
US,GAD,2005,2002,3,0.4439,0.011952885
US,GAD,2004,2002,2,0.0647,0.022153762
US,GAD,2008,2003,5,1,0
US,GAD,2007,2003,4,1,0.004272275
US,GAD,2006,2003,3,0.2359,0.009122592
US,GAD,2005,2003,2,0.02,0.016663781
US,GAD,2009,2004,5,1,0
US,GAD,2008,2004,4,1,0.000704814
US,GAD,2007,2004,3,0.6491,0.004219546
US,GAD,2006,2004,2,0.1082,0.00822209
US,GAD,2010,2005,5,1,5.28382E-05
US,GAD,2009,2005,4,0.9635,0.002621039
US,GAD,2008,2005,3,0.5622,0.010241279
US,GAD,2007,2005,2,0.149,0.022485525
US,GAD,2011,2006,5,1,3.04708E-05
US,GAD,2010,2006,4,0.9632,0.0014626
US,GAD,2009,2006,3,0.4445,0.005484751
US,GAD,2008,2006,2,0.0669,0.010250126
US,GAD,2012,2007,5,1,0.000203356
US,GAD,2011,2007,4,0.9454,0.0065083
US,GAD,2010,2007,3,0.4025,0.019631332
US,GAD,2009,2007,2,0.0832,0.038514459
US,GAD,2013,2008,5,1,9.69231E-06
US,GAD,2012,2008,4,0.9864,0.001382917
US,GAD,2011,2008,3,0.5668,0.005538276
US,GAD,2010,2008,2,0.0786,0.01046109
US,GAD,2014,2009,5,1,0.000131631
US,GAD,2013,2009,4,0.9559,0.00526434
US,GAD,2012,2009,3,0.6043,0.02449648
US,GAD,2011,2009,2,0.1329,0.049692936
US,GAD,2015,2010,5,1,0.000108524
US,GAD,2014,2010,4,0.9248,0.002937448
US,GAD,2013,2010,3,0.4808,0.009650899
US,GAD,2012,2010,2,0.0586,0.018139951
US,GAD,2016,2011,5,1,0.000123476
US,GAD,2015,2011,4,0.9225,0.002965205
US,GAD,2014,2011,3,0.3046,0.007171814
US,GAD,2013,2011,2,0.0911,0.013670924
US,GAD,2017,2012,5,1,7.28039E-05
US,GAD,2016,2012,4,0.8989,0.001478411
US,GAD,2015,2012,3,0.5173,0.004944414
US,GAD,2014,2012,2,0.058,0.009192502
US,GAD,2018,2013,5,1,2.9317E-05
US,GAD,2017,2013,4,0.9796,0.002945269
US,GAD,2016,2013,3,0.5891,0.013024644
US,GAD,2015,2013,2,0.1118,0.025418752
US,GAD,2019,2014,5,1,2.45857E-05
US,GAD,2018,2014,4,0.9911,0.004621227
US,GAD,2017,2014,3,0.6258,0.021239381
US,GAD,2016,2014,2,0.0927,0.040997476
US,GAD,2020,2015,5,1,7.55668E-05
US,GAD,2019,2015,4,0.9754,0.005571698
US,GAD,2018,2015,3,0.5967,0.024407161
US,GAD,2017,2015,2,0.1188,0.048122526
US,GAD,2021,2016,5,1,1.466E-05
US,GAD,2020,2016,4,0.9723,0.001489547
US,GAD,2019,2016,3,0.7055,0.009579657
US,GAD,2018,2016,2,0.1951,0.021663068
US,GAD,2021,2017,4,0.9566,0.000535806
US,GAD,2020,2017,3,0.5182,0.002407074
US,GAD,2019,2017,2,0.0709,0.004684175
US,GAD,2021,2018,3,0.5565,0.016448463
US,GAD,2020,2018,2,0.0716,0.036287958
US,GAD,2021,2019,2,0.1113,0.053445844
US,GRN,1976,1971,5,1,0.000507326
US,GRN,1975,1971,4,0.6148,0.002646086
US,GRN,1974,1971,3,0.0649,0.004493499
US,GRN,1973,1971,2,0,0.007829336
US,GRN,1977,1972,5,1,0.000204201
US,GRN,1976,1972,4,0.5731,0.001655356
US,GRN,1975,1972,3,0.099,0.003755765
US,GRN,1974,1972,2,0.0096,0.006412389
US,GRN,1978,1973,5,1,0.001475862
US,GRN,1977,1973,4,0.7303,0.011601695
US,GRN,1976,1973,3,0.0884,0.029250379
US,GRN,1975,1973,2,0.0037,0.054908277
US,GRN,1979,1974,5,1,0.000568723
US,GRN,1978,1974,4,0.7321,0.00628351
US,GRN,1977,1974,3,0.06,0.01360926
US,GRN,1976,1974,2,0.0055,0.026446861
US,GRN,1980,1975,5,1,0.002453101
US,GRN,1979,1975,4,0.6682,0.019167968
US,GRN,1978,1975,3,0.0821,0.049680086
US,GRN,1977,1975,2,0.0056,0.095077163
US,GRN,1983,1978,5,1,0.000376198
US,GRN,1982,1978,4,0.7544,0.003613219
US,GRN,1981,1978,3,0.0582,0.008103716
US,GRN,1980,1978,2,0.0102,0.016589861
US,GRN,1984,1979,5,1,0.000571247
US,GRN,1983,1979,4,0.8593,0.010496777
US,GRN,1982,1979,3,0.1171,0.023470349
US,GRN,1981,1979,2,0.006,0.042875251
US,GRN,1985,1980,5,1,4.99412E-05
US,GRN,1984,1980,4,0.8496,0.000612221
US,GRN,1983,1980,3,0.1936,0.001893067
US,GRN,1982,1980,2,0.0031,0.003554054
US,GRN,1986,1981,5,1,0.000446473
US,GRN,1985,1981,4,0.7964,0.003892714
US,GRN,1984,1981,3,0.1785,0.010137198
US,GRN,1983,1981,2,0.0188,0.020680281
US,GRN,1990,1985,5,1,0.000151523
US,GRN,1989,1985,4,0.876,0.002380787
US,GRN,1988,1985,3,0.0838,0.00420005
US,GRN,1987,1985,2,0.0117,0.007330527
US,GRN,1991,1986,5,1,0.001625682
US,GRN,1990,1986,4,0.7937,0.018606701
US,GRN,1989,1986,3,0.181,0.041068263
US,GRN,1988,1986,2,0.0229,0.077637602
US,GRN,1992,1987,5,1,0.000124808
US,GRN,1991,1987,4,0.6506,0.000686926
US,GRN,1990,1987,3,0.0779,0.001473989
US,GRN,1989,1987,2,0.013,0.002701265
US,GRN,1993,1988,5,1,0.000364502
US,GRN,1992,1988,4,0.787,0.004302946
US,GRN,1991,1988,3,0.1149,0.008865138
US,GRN,1990,1988,2,0.0254,0.016916662
US,GRN,1994,1989,5,1,2.34309E-05
US,GRN,1993,1989,4,0.9304,0.000771137
US,GRN,1992,1989,3,0.2042,0.001867704
US,GRN,1991,1989,2,0.0165,0.003351141
US,GRN,1995,1990,5,1,0.000329707
US,GRN,1994,1990,4,0.8461,0.003471596
US,GRN,1993,1990,3,0.1755,0.008183684
US,GRN,1992,1990,2,0.0102,0.015004413
US,GRN,1996,1991,5,1,5.09535E-05
US,GRN,1995,1991,4,0.9139,0.001032186
US,GRN,1994,1991,3,0.2118,0.002048734
US,GRN,1993,1991,2,0.0194,0.003829583
US,GRN,1997,1992,5,1,0.000306625
US,GRN,1996,1992,4,0.8544,0.003586547
US,GRN,1995,1992,3,0.2189,0.007842414
US,GRN,1994,1992,2,0.0171,0.013896101
US,GRN,1998,1993,5,1,0.000221884
US,GRN,1997,1993,4,0.8796,0.003439458
US,GRN,1996,1993,3,0.2707,0.007942218
US,GRN,1995,1993,2,0.0153,0.014460381
US,GRN,1999,1994,5,1,0.000304692
US,GRN,1998,1994,4,0.8225,0.002619231
US,GRN,1997,1994,3,0.1633,0.005149428
US,GRN,1996,1994,2,0.0083,0.009148346
US,GRN,2000,1995,5,1,0.000117541
US,GRN,1999,1995,4,0.8671,0.001602825
US,GRN,1998,1995,3,0.3713,0.003874257
US,GRN,1997,1995,2,0.0078,0.006933872
US,GRN,2001,1996,5,1,7.27605E-05
US,GRN,2000,1996,4,0.9501,0.002766906
US,GRN,1999,1996,3,0.2815,0.00606421
US,GRN,1998,1996,2,0.0244,0.010626543
US,GRN,2002,1997,5,1,9.26898E-05
US,GRN,2001,1997,4,0.904,0.001848891
US,GRN,2000,1997,3,0.1622,0.003550165
US,GRN,1999,1997,2,0.0028,0.006120467
US,GRN,2003,1998,5,1,0.000523016
US,GRN,2002,1998,4,0.8795,0.008180981
