stock_code,stock_country,stock_region,cyer_stock,stock_jurisdiction,fishery_type_2,age,brood_year,year,ocean_cohort
HAR,CA,LFR,Y,BC,Pre-Terminal,2,2013,2015,3086.769
HAR,CA,LFR,Y,BC,Pre-Terminal,3,2013,2016,1959.226
HAR,CA,LFR,Y,BC,Pre-Terminal,4,2013,2017,590.3526
HAR,CA,LFR,Y,BC,Pre-Terminal,5,2013,2018,30.03902
HAR,CA,LFR,Y,BC,Pre-Terminal,2,2014,2016,4219.882
HAR,CA,LFR,Y,BC,Pre-Terminal,3,2014,2017,2235.409
HAR,CA,LFR,Y,BC,Pre-Terminal,4,2014,2018,931.389
HAR,CA,LFR,Y,BC,Pre-Terminal,5,2014,2019,11.02168
HAR,CA,LFR,Y,BC,Pre-Terminal,2,2015,2017,1726.674
HAR,CA,LFR,Y,BC,Pre-Terminal,3,2015,2018,1057.614
HAR,CA,LFR,Y,BC,Pre-Terminal,4,2015,2019,308.8747
HAR,CA,LFR,Y,BC,Pre-Terminal,5,2015,2020,0
HAR,CA,LFR,Y,BC,Pre-Terminal,2,2016,2018,5642.915
HAR,CA,LFR,Y,BC,Pre-Terminal,3,2016,2019,3270.012
HAR,CA,LFR,Y,BC,Pre-Terminal,4,2016,2020,1442.447
HAR,CA,LFR,Y,BC,Pre-Terminal,5,2016,2021,43.96763
HAR,CA,LFR,Y,BC,Pre-Terminal,2,2017,2019,2309.974
HAR,CA,LFR,Y,BC,Pre-Terminal,3,2017,2020,1519.605
HAR,CA,LFR,Y,BC,Pre-Terminal,4,2017,2021,700.5085
HAR,CA,LFR,Y,BC,Pre-Terminal,2,2018,2020,7868.289
HAR,CA,LFR,Y,BC,Pre-Terminal,3,2018,2021,5259.476
HAR,CA,LFR,Y,BC,Pre-Terminal,2,2019,2021,8014.451
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1985,1987,409.9088
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1985,1988,286.9362
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1985,1989,179.0832
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1985,1990,90.11684
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1986,1988,2168.588
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1986,1989,1447.621
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1986,1990,962.976
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1986,1991,494.7425
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1987,1989,3117.117
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1987,1990,2106.007
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1987,1991,1433.26
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1987,1992,511.408
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1989,1991,733.4845
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1989,1992,475.5013
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1989,1993,326.4958
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1989,1994,123.3005
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1990,1992,1583.302
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1990,1993,1030.467
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1990,1994,709.8412
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1990,1995,452.9189
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1991,1993,1294.037
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1991,1994,877.5728
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1991,1995,619.4896
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1991,1996,327.3467
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1992,1994,1311.458
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1992,1995,881.0002
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1992,1996,638.4775
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1992,1997,359.5475
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1993,1995,2019.675
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1993,1996,1352.58
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1993,1997,1004.271
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1993,1998,464.2163
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1994,1996,1969.237
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1994,1997,1356.815
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1994,1998,1004.536
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1994,1999,393.7897
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1995,1997,841.5834
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1995,1998,577.2004
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1995,1999,412.1983
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1995,2000,115.0429
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1996,1998,666.6689
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1996,1999,425.1149
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1996,2000,297.6952
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1996,2001,63.83234
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1997,1999,616.5649
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1997,2000,407.7621
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1997,2001,248.5917
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1997,2002,70.85659
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1998,2000,2396.657
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1998,2001,1614.317
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1998,2002,1052.305
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1998,2003,436.2488
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,1999,2001,2665.707
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,1999,2002,1849.103
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,1999,2003,1413.712
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,1999,2004,810.963
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2000,2002,620.3055
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2000,2003,426.3248
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2000,2004,310.4846
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2000,2005,140.1921
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2001,2003,1164.662
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2001,2004,796.5626
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2001,2005,510.8824
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2001,2006,100.6322
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2002,2004,1293.586
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2002,2005,864.2217
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2002,2006,647.0502
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2002,2007,110.7733
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2003,2005,1037.028
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2003,2006,697.0154
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2003,2007,433.287
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2003,2008,205.5863
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2004,2006,195.0812
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2004,2007,130.2608
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2004,2008,83.94537
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2004,2009,31.9923
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2005,2007,413.0127
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2005,2008,280.8048
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2005,2009,199.9172
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2005,2010,80.27528
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2006,2008,546.4388
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2006,2009,373.6118
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2006,2010,226.8297
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2006,2011,37.38517
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2007,2009,3302.266
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2007,2010,2208.477
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2007,2011,1409.266
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2007,2012,341.3442
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2008,2010,434.2545
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2008,2011,284.6264
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2008,2012,182.916
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2008,2013,60.01597
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2009,2011,744.3859
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2009,2012,509.5229
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2009,2013,343.4045
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2009,2014,67.84723
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2010,2012,1850.846
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2010,2013,1237.66
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2010,2014,650.0579
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2010,2015,195.4457
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2011,2013,2226.51
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2011,2014,1457.52
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2011,2015,918.0251
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2011,2016,118.1087
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2012,2014,1391.515
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2012,2015,930.1732
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2012,2016,566.8869
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2012,2017,130.4323
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2013,2015,1435.557
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2013,2016,958.3395
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2013,2017,502.5249
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2013,2018,23.79731
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2014,2016,1118.688
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2014,2017,715.3346
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2014,2018,295.0985
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2014,2019,9.813087
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2015,2017,1740.95
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2015,2018,1040.202
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2015,2019,541.1
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2015,2020,29.19465
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2016,2018,3372.919
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2016,2019,2265.346
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2016,2020,1407.925
HOK,US,JFUCA,Y,WA,Pre-Terminal,5,2016,2021,135.3459
HOK,US,JFUCA,Y,WA,Pre-Terminal,2,2017,2019,1061.867
HOK,US,JFUCA,Y,WA,Pre-Terminal,3,2017,2020,715.9545
HOK,US,JFUCA,Y,WA,Pre-Terminal,4,2017,2021,424.986
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1979,1982,183.5914
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1979,1983,119.5078
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1979,1984,85.39803
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1979,1985,53.38872
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1980,1983,464.1726
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1980,1984,307.6829
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1980,1985,200.9369
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1980,1986,59.61004
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1981,1984,603.8611
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1981,1985,409.9011
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1981,1986,288.2283
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1981,1987,155.6259
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1983,1986,214.572
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1983,1987,147.8843
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1983,1988,116.4023
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1983,1989,46.96446
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1984,1987,2145.843
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1984,1988,1456.123
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1984,1989,1086.9
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1984,1990,235.4979
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1985,1988,868.1465
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1985,1989,577.207
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1985,1990,378.4782
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1985,1991,129.7297
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1986,1989,156.2043
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1986,1990,104.2195
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1986,1991,73.14478
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1986,1992,18.00774
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1987,1990,1560.541
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1987,1991,1039.204
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1987,1992,711.8248
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1987,1993,103.0889
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1988,1991,423.2662
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1988,1992,283.4028
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1988,1993,207.2069
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1988,1994,83.01731
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1989,1992,163.8421
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1989,1993,112.0522
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1989,1994,78.49065
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1989,1995,59.60263
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1990,1993,358.4461
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1990,1994,243.8773
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1990,1995,167.4171
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1990,1996,78.38834
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1991,1994,1090.574
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1991,1995,750.6016
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1991,1996,560.5591
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1991,1997,296.8968
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1992,1995,921.5231
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1992,1996,624.5725
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1992,1997,418.733
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1992,1998,123.6419
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1993,1996,649.5977
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1993,1997,442.0361
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1993,1998,332.0009
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1993,1999,153.072
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1994,1997,1136.302
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1994,1998,771.5887
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1994,1999,549.5283
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1994,2000,68.55465
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1995,1998,500.7444
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1995,1999,343.0162
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1995,2000,246.5191
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1995,2001,62.13289
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1996,1999,673.2085
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1996,2000,459.1174
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1996,2001,320.6848
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1996,2002,72.06714
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1997,2000,1162.588
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1997,2001,783.6286
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1997,2002,533.5964
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1997,2003,59.68608
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1998,2001,1189.906
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1998,2002,810.1271
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1998,2003,574.7335
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1998,2004,95.2468
KLM,CA,NBC,Y,BC,Pre-Terminal,3,1999,2002,1325.575
KLM,CA,NBC,Y,BC,Pre-Terminal,4,1999,2003,899.0984
KLM,CA,NBC,Y,BC,Pre-Terminal,5,1999,2004,678.83
KLM,CA,NBC,Y,BC,Pre-Terminal,6,1999,2005,52.52097
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2000,2003,391.3036
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2000,2004,265.8817
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2000,2005,175.3614
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2000,2006,25.58874
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2001,2004,494.9021
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2001,2005,338.2864
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2001,2006,235.4138
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2001,2007,31.37698
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2002,2005,520.1224
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2002,2006,353.0363
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2002,2007,262.281
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2002,2008,17.41886
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2003,2006,958.2586
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2003,2007,652.3003
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2003,2008,382.4821
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2003,2009,46.14071
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2004,2007,487.2178
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2004,2008,338.4482
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2004,2009,240.9292
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2004,2010,54.75515
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2005,2008,1706.137
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2005,2009,1129.306
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2005,2010,610.0331
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2005,2011,20.28583
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2006,2009,632.4909
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2006,2010,435.2755
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2006,2011,248.7355
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2006,2012,9.155629
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2007,2010,513.0651
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2007,2011,349.603
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2007,2012,175.4028
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2007,2013,15.04204
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2008,2011,403.1482
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2008,2012,261.1387
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2008,2013,166.7784
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2008,2014,42.72422
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2009,2012,309.4242
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2009,2013,210.8437
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2009,2014,87.54678
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2009,2015,5.346424
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2010,2013,471.8777
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2010,2014,325.6934
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2010,2015,187.6593
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2010,2016,59.92624
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2011,2014,1494.022
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2011,2015,995.2462
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2011,2016,518.4706
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2011,2017,8.039288
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2012,2015,247.231
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2012,2016,165.9315
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2012,2017,105.4971
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2012,2018,5.000977
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2013,2016,557.6266
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2013,2017,382.4458
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2013,2018,178.6028
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2013,2019,11.37529
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2014,2017,209.9996
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2014,2018,144.3929
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2014,2019,68.91193
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2014,2020,0
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2015,2018,1070.828
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2015,2019,739.0272
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2015,2020,238.922
KLM,CA,NBC,Y,BC,Pre-Terminal,6,2015,2021,14.65549
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2016,2019,114.4963
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2016,2020,78.6626
KLM,CA,NBC,Y,BC,Pre-Terminal,5,2016,2021,46.50584
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2017,2020,158.4909
KLM,CA,NBC,Y,BC,Pre-Terminal,4,2017,2021,107.6087
KLM,CA,NBC,Y,BC,Pre-Terminal,3,2018,2021,1291.728
KLY,CA,NBC,N,BC,Pre-Terminal,3,1999,2002,1170.301
KLY,CA,NBC,N,BC,Pre-Terminal,4,1999,2003,803.2987
KLY,CA,NBC,N,BC,Pre-Terminal,5,1999,2004,596.1195
KLY,CA,NBC,N,BC,Pre-Terminal,6,1999,2005,105.964
KLY,CA,NBC,N,BC,Pre-Terminal,3,2000,2003,1711.128
KLY,CA,NBC,N,BC,Pre-Terminal,4,2000,2004,1155.431
KLY,CA,NBC,N,BC,Pre-Terminal,5,2000,2005,594.8513
KLY,CA,NBC,N,BC,Pre-Terminal,6,2000,2006,141.0815
KLY,CA,NBC,N,BC,Pre-Terminal,3,2001,2004,917.3268
KLY,CA,NBC,N,BC,Pre-Terminal,4,2001,2005,627.6405
KLY,CA,NBC,N,BC,Pre-Terminal,5,2001,2006,460.5002
KLY,CA,NBC,N,BC,Pre-Terminal,6,2001,2007,143.272
KLY,CA,NBC,N,BC,Pre-Terminal,3,2002,2005,1359.209
KLY,CA,NBC,N,BC,Pre-Terminal,4,2002,2006,928.1083
KLY,CA,NBC,N,BC,Pre-Terminal,5,2002,2007,679.8513
KLY,CA,NBC,N,BC,Pre-Terminal,6,2002,2008,131.027
KLY,CA,NBC,N,BC,Pre-Terminal,3,2003,2006,1321.139
KLY,CA,NBC,N,BC,Pre-Terminal,4,2003,2007,901.1106
KLY,CA,NBC,N,BC,Pre-Terminal,5,2003,2008,637.537
KLY,CA,NBC,N,BC,Pre-Terminal,6,2003,2009,146.5272
KLY,CA,NBC,N,BC,Pre-Terminal,3,2004,2007,1562.028
KLY,CA,NBC,N,BC,Pre-Terminal,4,2004,2008,1046.44
KLY,CA,NBC,N,BC,Pre-Terminal,5,2004,2009,666.985
KLY,CA,NBC,N,BC,Pre-Terminal,6,2004,2010,152.9928
KLY,CA,NBC,N,BC,Pre-Terminal,3,2006,2009,677.3791
KLY,CA,NBC,N,BC,Pre-Terminal,4,2006,2010,460.551
KLY,CA,NBC,N,BC,Pre-Terminal,5,2006,2011,214.2245
KLY,CA,NBC,N,BC,Pre-Terminal,6,2006,2012,6.553708
KLY,CA,NBC,N,BC,Pre-Terminal,3,2007,2010,470.0203
KLY,CA,NBC,N,BC,Pre-Terminal,4,2007,2011,287.249
KLY,CA,NBC,N,BC,Pre-Terminal,5,2007,2012,186.6963
KLY,CA,NBC,N,BC,Pre-Terminal,6,2007,2013,26.67826
KLY,CA,NBC,N,BC,Pre-Terminal,3,2008,2011,771.2468
KLY,CA,NBC,N,BC,Pre-Terminal,4,2008,2012,531.8708
KLY,CA,NBC,N,BC,Pre-Terminal,5,2008,2013,294.3966
KLY,CA,NBC,N,BC,Pre-Terminal,6,2008,2014,31.9137
KLY,CA,NBC,N,BC,Pre-Terminal,3,2009,2012,479.6097
KLY,CA,NBC,N,BC,Pre-Terminal,4,2009,2013,327.6977
KLY,CA,NBC,N,BC,Pre-Terminal,5,2009,2014,133.7097
KLY,CA,NBC,N,BC,Pre-Terminal,6,2009,2015,12.34128
KLY,CA,NBC,N,BC,Pre-Terminal,3,2010,2013,2421.081
KLY,CA,NBC,N,BC,Pre-Terminal,4,2010,2014,1656.005
KLY,CA,NBC,N,BC,Pre-Terminal,5,2010,2015,966.0668
KLY,CA,NBC,N,BC,Pre-Terminal,6,2010,2016,84.50326
KLY,CA,NBC,N,BC,Pre-Terminal,3,2011,2014,1469.073
KLY,CA,NBC,N,BC,Pre-Terminal,4,2011,2015,1002.885
KLY,CA,NBC,N,BC,Pre-Terminal,5,2011,2016,465.4297
KLY,CA,NBC,N,BC,Pre-Terminal,6,2011,2017,75.48892
KLY,CA,NBC,N,BC,Pre-Terminal,3,2012,2015,470.4186
KLY,CA,NBC,N,BC,Pre-Terminal,4,2012,2016,323.3016
KLY,CA,NBC,N,BC,Pre-Terminal,5,2012,2017,206.939
KLY,CA,NBC,N,BC,Pre-Terminal,6,2012,2018,55.01428
KLY,CA,NBC,N,BC,Pre-Terminal,3,2013,2016,2620.315
KLY,CA,NBC,N,BC,Pre-Terminal,4,2013,2017,1788.848
KLY,CA,NBC,N,BC,Pre-Terminal,5,2013,2018,1092.896
KLY,CA,NBC,N,BC,Pre-Terminal,6,2013,2019,128.1578
KLY,CA,NBC,N,BC,Pre-Terminal,3,2014,2017,947.1516
